doc_freq,posting_ptr,term_ptr,term_length
1,4735800,213503,5
3,4735808,213508,3
8,4735832,213511,4
1,4735896,213515,3
6,4735904,213518,3
1,4735952,213521,3
20,4735960,213524,3
1,4736120,213527,3
1,4736128,213530,2
3,4736136,213532,3
2,4736160,213535,2
1,4736176,213537,3
1,4736184,213540,2
1,4736192,213542,3
9,4736200,213545,4
2,4736272,213549,4
8,4736288,213553,2
2,4736352,213555,2
1,4736368,213557,3
4,4736376,213560,4
1,4736408,213564,3
1,4736416,213567,2
1,4736424,213569,2
2,4736432,213571,3
5,4736448,213574,3
3,4736488,213577,4
3,4736512,213581,4
1,4736536,213585,3
1,4736544,213588,3
1,4736552,213591,2
1,4736560,213593,3
6,4736568,213596,3
1,4736616,213599,2
16,4736624,213601,2
7,4736752,213603,2
1,4736808,213605,2
1,4736816,213607,2
1,4736824,213609,2
1,4736832,213611,2
2,4736840,213613,2
2,4736856,213615,2
8,4736872,213617,3
1,4736936,213620,2
1,4736944,213622,3
6,4736952,213625,2
2,4737000,213627,2
2,4737016,213629,2
1,4737032,213631,2
2,4737040,213633,2
10,4737056,213635,3
1,4737136,213638,2
1,4737144,213640,2
1,4737152,213642,2
2,4737160,213644,3
1,4737176,213647,2
2,4737184,213649,4
1,4737200,213653,2
2,4737208,213655,2
1,4737224,213657,3
1,4737232,213660,2
1,4737240,213662,2
2,4737248,213664,3
2,4737264,213667,2
9,4737280,213669,2
2,4737352,213671,4
2,4737368,213675,4
12,4737384,213679,2
1,4737480,213681,2
38,4737488,213683,2
2,4737792,213685,3
1,4737808,213688,2
1,4737816,213690,3
3,4737824,213693,2
4,4737848,213695,2
2,4737880,213697,3
1,4737896,213700,2
1,4737904,213702,2
3,4737912,213704,3
1,4737936,213707,4
8,4737944,213711,2
1,4738008,213713,3
1,4738016,213716,3
1,4738024,213719,4
2,4738032,213723,2
3,4738048,213725,2
1,4738072,213727,4
1,4738080,213731,2
2,4738088,213733,4
3,4738104,213737,2
1,4738128,213739,3
9,4738136,213742,2
6,4738208,213744,3
1,4738256,213747,2
1,4738264,213749,3
3,4738272,213752,2
5,4738296,213754,2
2,4738336,213756,2
7,4738352,213758,2
4,4738408,213760,3
2,4738440,213763,2
1,4738456,213765,4
4,4738464,213769,2
10,4738496,213771,2
1,4738576,213773,2
2,4738584,213775,3
1,4738600,213778,3
15,4738608,213781,2
1,4738728,213783,2
1,4738736,213785,2
1,4738744,213787,3
1,4738752,213790,3
1,4738760,213793,4
1,4738768,213797,2
1,4738776,213799,3
1,4738784,213802,4
1,4738792,213806,2
15,4738800,213808,1
68,4738920,213809,2
1,4739464,213811,2
1,4739472,213813,2
1,4739480,213815,3
1,4739488,213818,4
1,4739496,213822,2
1,4739504,213824,2
1,4739512,213826,2
5,4739520,213828,1
1,4739560,213829,4
1,4739568,213833,3
2,4739576,213836,2
3,4739592,213838,3
2,4739616,213841,3
4,4739632,213844,2
5,4739664,213846,3
5,4739704,213849,2
1,4739744,213851,3
8,4739752,213854,2
1,4739816,213856,3
1,4739824,213859,3
4,4739832,213862,2
1,4739864,213864,2
44,4739872,213866,1
1,4740224,213867,3
1,4740232,213870,2
1,4740240,213872,3
1,4740248,213875,3
1,4740256,213878,3
2,4740264,213881,3
1,4740280,213884,3
1,4740288,213887,2
1,4740296,213889,3
3,4740304,213892,3
1,4740328,213895,3
2,4740336,213898,3
1,4740352,213901,3
4,4740360,213904,3
7,4740392,213907,3
1,4740448,213910,3
1,4740456,213913,3
1,4740464,213916,2
9,4740472,213918,3
1,4740544,213921,3
6,4740552,213924,2
2,4740600,213926,2
11,4740616,213928,3
2,4740704,213931,3
1,4740720,213934,2
1,4740728,213936,3
3,4740736,213939,3
2,4740760,213942,2
1,4740776,213944,3
1,4740784,213947,3
11,4740792,213950,3
3,4740880,213953,4
1,4740904,213957,2
8,4740912,213959,3
1,4740976,213962,3
3,4740984,213965,2
2,4741008,213967,3
1,4741024,213970,3
1,4741032,213973,3
7,4741040,213976,2
1,4741096,213978,3
1,4741104,213981,3
3,4741112,213984,3
1,4741136,213987,3
1,4741144,213990,3
8,4741152,213993,3
3,4741216,213996,2
1,4741240,213998,2
1,4741248,214000,3
1,4741256,214003,2
5,4741264,214005,3
1,4741304,214008,3
3,4741312,214011,3
1,4741336,214014,3
1,4741344,214017,2
1,4741352,214019,2
7,4741360,214021,3
2,4741416,214024,3
6,4741432,214027,2
7,4741480,214029,3
2,4741536,214032,3
3,4741552,214035,3
4,4741576,214038,3
1,4741608,214041,3
1,4741616,214044,3
15,4741624,214047,2
1,4741744,214049,2
1,4741752,214051,3
2,4741760,214054,3
3,4741776,214057,3
2,4741800,214060,3
1,4741816,214063,3
2,4741824,214066,3
2,4741840,214069,3
2,4741856,214072,3
1,4741872,214075,3
1,4741880,214078,3
2,4741888,214081,3
2,4741904,214084,3
7,4741920,214087,3
1,4741976,214090,3
1,4741984,214093,3
1,4741992,214096,2
1,4742000,214098,3
1,4742008,214101,3
1,4742016,214104,3
2,4742024,214107,2
1,4742040,214109,3
1,4742048,214112,3
1,4742056,214115,3
1,4742064,214118,2
1,4742072,214120,3
9,4742080,214123,3
1,4742152,214126,3
5,4742160,214129,3
4,4742200,214132,2
9,4742232,214134,3
1,4742304,214137,3
1,4742312,214140,2
1,4742320,214142,2
1,4742328,214144,3
2,4742336,214147,3
1,4742352,214150,3
1,4742360,214153,3
1,4742368,214156,3
1,4742376,214159,3
1,4742384,214162,3
1,4742392,214165,3
1,4742400,214168,3
1,4742408,214171,3
2,4742416,214174,3
1,4742432,214177,2
1,4742440,214179,3
3,4742448,214182,3
3,4742472,214185,2
2,4742496,214187,3
6,4742512,214190,3
2,4742560,214193,2
1,4742576,214195,3
2,4742584,214198,3
1,4742600,214201,3
5,4742608,214204,2
3,4742648,214206,3
1,4742672,214209,3
1,4742680,214212,2
1,4742688,214214,3
1,4742696,214217,3
2,4742704,214220,3
1,4742720,214223,3
1,4742728,214226,2
1,4742736,214228,3
1,4742744,214231,3
2,4742752,214234,3
1,4742768,214237,2
1,4742776,214239,2
2,4742784,214241,2
3,4742800,214243,2
4,4742824,214245,3
2,4742856,214248,2
3,4742872,214250,3
7,4742896,214253,3
50,4742952,214256,2
1,4743352,214258,3
1,4743360,214261,3
1,4743368,214264,3
2,4743376,214267,3
1,4743392,214270,3
1,4743400,214273,3
1,4743408,214276,3
7,4743416,214279,3
1,4743472,214282,3
3,4743480,214285,2
1,4743504,214287,2
1,4743512,214289,1
1,4743520,214290,2
2,4743528,214292,2
1,4743544,214294,3
1,4743552,214297,2
1,4743560,214299,2
33,4743568,214301,3
1,4743832,214304,4
1,4743840,214308,2
1,4743848,214310,4
1,4743856,214314,2
4,4743864,214316,2
1,4743896,214318,1
8,4743904,214319,1
30,4743968,214320,1
58,4744208,214321,2
36,4744672,214323,2
1,4744960,214325,2
1,4744968,214327,2
1,4744976,214329,2
1,4744984,214331,1
1,4744992,214332,2
35,4745000,214334,2
18,4745280,214336,3
1,4745424,214339,2
1,4745432,214341,3
1,4745440,214344,4
1,4745448,214348,3
1,4745456,214351,3
1,4745464,214354,2
1,4745472,214356,2
1,4745480,214358,2
3,4745488,214360,2
1,4745512,214362,3
99,4745520,214365,1
1,4746312,214366,3
3,4746320,214369,2
2,4746344,214371,3
1,4746360,214374,1
1,4746368,214375,2
2,4746376,214377,3
1,4746392,214380,3
2,4746400,214383,2
1,4746416,214385,2
2,4746424,214387,2
1,4746440,214389,2
1,4746448,214391,3
3,4746456,214394,2
1,4746480,214396,3
17,4746488,214399,2
1,4746624,214401,2
1,4746632,214403,2
1,4746640,214405,1
2,4746648,214406,2
2,4746664,214408,1
6,4746680,214409,3
1,4746728,214412,2
3,4746736,214414,1
1,4746760,214415,2
105,4746768,214417,2
2,4747608,214419,3
1,4747624,214422,2
5,4747632,214424,2
1,4747672,214426,4
1,4747680,214430,1
1,4747688,214431,3
1,4747696,214434,2
53,4747704,214436,2
1,4748128,214438,2
4,4748136,214440,2
5,4748168,214442,2
12,4748208,214444,2
6,4748304,214446,2
1,4748352,214448,3
1,4748360,214451,1
1,4748368,214452,2
1,4748376,214454,2
1,4748384,214456,3
1,4748392,214459,2
1,4748400,214461,2
8,4748408,214463,2
1,4748472,214465,3
1,4748480,214468,1
2,4748488,214469,2
9,4748504,214471,2
7,4748576,214473,2
1,4748632,214475,2
1,4748640,214477,2
1,4748648,214479,2
4,4748656,214481,1
2,4748688,214482,1
20,4748704,214483,1
1,4748864,214484,2
1,4748872,214486,3
46,4748880,214489,2
18,4749248,214491,4
1,4749392,214495,2
3,4749400,214497,2
2,4749424,214499,2
12,4749440,214501,2
1,4749536,214503,2
1,4749544,214505,3
1,4749552,214508,2
1,4749560,214510,2
1,4749568,214512,2
1,4749576,214514,2
1,4749584,214516,2
2,4749592,214518,2
1,4749608,214520,2
1,4749616,214522,3
1,4749624,214525,2
1,4749632,214527,1
1,4749640,214528,2
31,4749648,214530,2
1,4749896,214532,3
15,4749904,214535,1
1,4750024,214536,2
1,4750032,214538,2
1,4750040,214540,2
3,4750048,214542,2
5,4750072,214544,2
1,4750112,214546,2
5,4750120,214548,1
1,4750160,214549,2
3,4750168,214551,2
7,4750192,214553,2
1,4750248,214555,3
4,4750256,214558,2
1,4750288,214560,2
3,4750296,214562,3
1,4750320,214565,2
2,4750328,214567,2
4,4750344,214569,2
1,4750376,214571,2
1,4750384,214573,2
1,4750392,214575,2
2,4750400,214577,2
1,4750416,214579,2
5,4750424,214581,2
3,4750464,214583,2
2,4750488,214585,2
73,4750504,214587,1
24,4751088,214588,3
1,4751280,214591,2
3,4751288,214593,4
1,4751312,214597,3
1,4751320,214600,2
1,4751328,214602,2
1,4751336,214604,3
5,4751344,214607,2
2,4751384,214609,4
1,4751400,214613,2
1,4751408,214615,2
1,4751416,214617,3
1,4751424,214620,2
1,4751432,214622,2
1,4751440,214624,3
3,4751448,214627,2
11,4751472,214629,2
1,4751560,214631,3
1,4751568,214634,3
2,4751576,214637,4
1,4751592,214641,4
1,4751600,214645,2
25,4751608,214647,2
2,4751808,214649,2
2,4751824,214651,2
1,4751840,214653,2
7,4751848,214655,2
1,4751904,214657,2
2,4751912,214659,3
14,4751928,214662,2
1,4752040,214664,2
1,4752048,214666,2
1,4752056,214668,2
1,4752064,214670,2
1,4752072,214672,2
1,4752080,214674,1
7,4752088,214675,2
2,4752144,214677,1
1,4752160,214678,2
1,4752168,214680,1
2,4752176,214681,1
1,4752192,214682,2
23,4752200,214684,2
1,4752384,214686,1
5,4752392,214687,2
4,4752432,214689,2
43,4752464,214691,1
2,4752808,214692,2
1,4752824,214694,3
2,4752832,214697,3
2,4752848,214700,2
2,4752864,214702,2
2,4752880,214704,2
1,4752896,214706,2
1,4752904,214708,2
1,4752912,214710,2
11,4752920,214712,2
2,4753008,214714,2
1,4753024,214716,2
1,4753032,214718,2
1,4753040,214720,3
1,4753048,214723,2
1,4753056,214725,2
7,4753064,214727,1
1,4753120,214728,3
1,4753128,214731,3
2,4753136,214734,2
1,4753152,214736,2
1,4753160,214738,4
4,4753168,214742,2
1,4753200,214744,3
5,4753208,214747,2
2,4753248,214749,2
1,4753264,214751,3
1,4753272,214754,2
1,4753280,214756,2
1,4753288,214758,2
1,4753296,214760,3
2,4753304,214763,2
1,4753320,214765,2
1,4753328,214767,2
1,4753336,214769,2
2,4753344,214771,2
17,4753360,214773,1
1,4753496,214774,2
1,4753504,214776,4
2,4753512,214780,2
1,4753528,214782,3
3,4753536,214785,2
1,4753560,214787,2
5,4753568,214789,2
140,4753608,214791,1
1,4754728,214792,2
1,4754736,214794,2
6,4754744,214796,2
51,4754792,214798,2
2,4755200,214800,2
1,4755216,214802,2
11,4755224,214804,2
137,4755312,214806,2
2,4756408,214808,3
1,4756424,214811,2
1,4756432,214813,2
50,4756440,214815,1
1,4756840,214816,3
16,4756848,214819,2
1,4756976,214821,3
1,4756984,214824,2
1,4756992,214826,2
1,4757000,214828,2
2,4757008,214830,3
3,4757024,214833,2
2,4757048,214835,2
2,4757064,214837,2
1,4757080,214839,2
1,4757088,214841,2
1,4757096,214843,2
9,4757104,214845,4
6,4757176,214849,2
3,4757224,214851,2
1,4757248,214853,3
1,4757256,214856,2
1,4757264,214858,2
1,4757272,214860,2
2,4757280,214862,3
2,4757296,214865,2
2,4757312,214867,2
22,4757328,214869,2
4,4757504,214871,3
4,4757536,214874,2
2,4757568,214876,3
5,4757584,214879,3
1,4757624,214882,2
2,4757632,214884,2
1,4757648,214886,2
2,4757656,214888,2
1,4757672,214890,2
1,4757680,214892,2
37,4757688,214894,2
6,4757984,214896,2
2,4758032,214898,3
1,4758048,214901,3
3,4758056,214904,4
1,4758080,214908,3
4,4758088,214911,2
4,4758120,214913,2
2,4758152,214915,3
1,4758168,214918,2
2,4758176,214920,2
2,4758192,214922,3
1,4758208,214925,2
11,4758216,214927,2
3,4758304,214929,3
1,4758328,214932,3
1,4758336,214935,2
2,4758344,214937,2
1,4758360,214939,4
1,4758368,214943,3
3,4758376,214946,2
1,4758400,214948,2
1,4758408,214950,2
491,4758416,214952,1
1,4762344,214953,2
1,4762352,214955,2
1,4762360,214957,2
16,4762368,214959,3
1108,4762496,214962,2
32,4771360,214964,4
1,4771616,214968,3
1,4771624,214971,3
19,4771632,214974,3
2,4771784,214977,2
5,4771800,214979,2
152,4771840,214981,2
80,4773056,214983,3
2,4773696,214986,4
2,4773712,214990,3
1,4773728,214993,2
1,4773736,214995,2
2,4773744,214997,1
1,4773760,214998,2
7,4773768,215000,2
1,4773824,215002,3
2,4773832,215005,2
3,4773848,215007,2
31,4773872,215009,1
11,4774120,215010,2
1,4774208,215012,2
265,4774216,215014,2
19,4776336,215016,2
21,4776488,215018,1
1,4776656,215019,2
2,4776664,215021,2
2,4776680,215023,2
2,4776696,215025,3
2,4776712,215028,2
1,4776728,215030,1
1,4776736,215031,2
1,4776744,215033,1
12,4776752,215034,1
1,4776848,215035,2
2,4776856,215037,2
3,4776872,215039,3
5,4776896,215042,2
4,4776936,215044,3
1,4776968,215047,2
1,4776976,215049,2
9,4776984,215051,3
1,4777056,215054,2
17,4777064,215056,3
7,4777200,215059,2
1,4777256,215061,3
3,4777264,215064,2
8,4777288,215066,3
2,4777352,215069,3
3,4777368,215072,3
1,4777392,215075,3
2,4777400,215078,2
1,4777416,215080,3
3,4777424,215083,2
1,4777448,215085,2
2,4777456,215087,2
2,4777472,215089,2
2,4777488,215091,3
12,4777504,215094,4
1,4777600,215098,2
2,4777608,215100,2
1,4777624,215102,3
1,4777632,215105,2
1,4777640,215107,2
5,4777648,215109,2
1,4777688,215111,2
1,4777696,215113,2
2,4777704,215115,2
1,4777720,215117,3
1,4777728,215120,2
1,4777736,215122,2
1,4777744,215124,2
47,4777752,215126,2
2,4778128,215128,1
9,4778144,215129,1
1,4778216,215130,2
1,4778224,215132,4
1,4778232,215136,2
3,4778240,215138,2
1,4778264,215140,3
2,4778272,215143,2
1,4778288,215145,3
18,4778296,215148,2
2,4778440,215150,2
1,4778456,215152,3
1,4778464,215155,3
1,4778472,215158,2
1,4778480,215160,2
1,4778488,215162,2
2,4778496,215164,1
2,4778512,215165,3
1,4778528,215168,2
2,4778536,215170,2
4,4778552,215172,2
1,4778584,215174,4
3,4778592,215178,2
2,4778616,215180,4
1,4778632,215184,1
48,4778640,215185,2
8,4779024,215187,2
8,4779088,215189,2
71,4779152,215191,1
4,4779720,215192,2
1,4779752,215194,2
1,4779760,215196,3
37,4779768,215199,3
11,4780064,215202,2
12,4780152,215204,2
1,4780248,215206,2
1,4780256,215208,2
1,4780264,215210,4
1,4780272,215214,4
1,4780280,215218,2
1,4780288,215220,2
23,4780296,215222,4
3,4780480,215226,4
2,4780504,215230,4
2,4780520,215234,4
70,4780536,215238,3
46,4781096,215241,4
1,4781464,215245,4
94,4781472,215249,3
2,4782224,215252,2
1,4782240,215254,2
2,4782248,215256,2
2,4782264,215258,2
86,4782280,215260,2
1,4782968,215262,3
1,4782976,215265,2
1,4782984,215267,2
1,4782992,215269,2
36,4783000,215271,2
4,4783288,215273,2
6,4783320,215275,2
8,4783368,215277,3
3,4783432,215280,2
1,4783456,215282,2
1,4783464,215284,2
3,4783472,215286,4
1,4783496,215290,2
22,4783504,215292,2
3,4783680,215294,1
29,4783704,215295,2
1,4783936,215297,2
3,4783944,215299,2
1,4783968,215301,2
4,4783976,215303,2
1,4784008,215305,2
4,4784016,215307,1
31,4784048,215308,2
17,4784296,215310,1
1,4784432,215311,4
1,4784440,215315,3
1,4784448,215318,2
1,4784456,215320,2
3,4784464,215322,2
2,4784488,215324,2
46,4784504,215326,2
1,4784872,215328,2
1,4784880,215330,2
2,4784888,215332,2
2,4784904,215334,3
2,4784920,215337,3
1,4784936,215340,2
2,4784944,215342,1
402,4784960,215343,1
2,4788176,215344,3
4,4788192,215347,2
59,4788224,215349,3
1,4788696,215352,2
20,4788704,215354,2
70,4788864,215356,3
1,4789424,215359,3
1,4789432,215362,4
1,4789440,215366,2
7,4789448,215368,3
4,4789504,215371,3
1,4789536,215374,2
1,4789544,215376,4
1,4789552,215380,2
1,4789560,215382,4
1,4789568,215386,2
12,4789576,215388,3
1,4789672,215391,4
1,4789680,215395,2
1,4789688,215397,2
1,4789696,215399,2
1,4789704,215401,3
2,4789712,215404,3
23,4789728,215407,4
1,4789912,215411,4
84,4789920,215415,2
1,4790592,215417,4
1,4790600,215421,3
1,4790608,215424,2
3,4790616,215426,2
1,4790640,215428,3
50,4790648,215431,3
1,4791048,215434,2
1,4791056,215436,2
2,4791064,215438,4
7,4791080,215442,2
16,4791136,215444,2
9,4791264,215446,4
1,4791336,215450,2
1,4791344,215452,3
1,4791352,215455,2
1,4791360,215457,2
1,4791368,215459,3
1,4791376,215462,3
1,4791384,215465,3
12,4791392,215468,1
50,4791488,215469,1
15,4791888,215470,2
1,4792008,215472,2
32,4792016,215474,2
11,4792272,215476,2
1,4792360,215478,2
6,4792368,215480,3
2,4792416,215483,3
3,4792432,215486,2
4,4792456,215488,2
2,4792488,215490,2
1,4792504,215492,2
1,4792512,215494,2
2,4792520,215496,3
1,4792536,215499,1
1,4792544,215500,2
63,4792552,215502,2
1,4793056,215504,4
3,4793064,215508,2
1,4793088,215510,1
17,4793096,215511,2
5,4793232,215513,3
2,4793272,215516,2
9,4793288,215518,2
1,4793360,215520,2
1,4793368,215522,2
1,4793376,215524,3
6,4793384,215527,2
1,4793432,215529,2
1,4793440,215531,2
9,4793448,215533,3
1,4793520,215536,2
1,4793528,215538,2
2,4793536,215540,2
30,4793552,215542,1
9,4793792,215543,2
5,4793864,215545,3
5,4793904,215548,2
8,4793944,215550,3
39,4794008,215553,2
9,4794320,215555,3
1,4794392,215558,2
1,4794400,215560,3
8,4794408,215563,2
2,4794472,215565,2
4,4794488,215567,2
7,4794520,215569,2
12,4794576,215571,2
2,4794672,215573,3
15,4794688,215576,1
3,4794808,215577,2
3,4794832,215579,2
1,4794856,215581,2
1,4794864,215583,2
1,4794872,215585,3
13,4794880,215588,3
4,4794984,215591,3
2,4795016,215594,2
1,4795032,215596,4
1,4795040,215600,3
1,4795048,215603,2
3,4795056,215605,2
1,4795080,215607,2
1,4795088,215609,2
1,4795096,215611,5
3,4795104,215616,3
1,4795128,215619,3
1,4795136,215622,2
1,4795144,215624,2
1,4795152,215626,2
1,4795160,215628,2
3,4795168,215630,2
155,4795192,215632,1
10,4796432,215633,3
1,4796512,215636,3
46,4796520,215639,2
3,4796888,215641,2
3,4796912,215643,2
98,4796936,215645,2
11,4797720,215647,3
20,4797808,215650,2
1,4797968,215652,2
15,4797976,215654,2
1,4798096,215656,2
14,4798104,215658,2
1,4798216,215660,3
22,4798224,215663,2
7,4798400,215665,2
1,4798456,215667,3
1,4798464,215670,3
1,4798472,215673,2
2,4798480,215675,2
1,4798496,215677,2
42,4798504,215679,2
35,4798840,215681,2
5,4799120,215683,2
1,4799160,215685,2
50,4799168,215687,2
1,4799568,215689,2
2,4799576,215691,3
1,4799592,215694,3
1,4799600,215697,3
40,4799608,215700,2
25,4799928,215702,2
1,4800128,215704,3
1,4800136,215707,2
1,4800144,215709,3
1,4800152,215712,2
1,4800160,215714,3
6,4800168,215717,1
591,4800216,215718,2
1,4804944,215720,3
62,4804952,215723,3
7,4805448,215726,3
1,4805504,215729,4
5,4805512,215733,3
1,4805552,215736,4
42,4805560,215740,3
39,4805896,215743,3
35,4806208,215746,4
25,4806488,215750,2
2,4806688,215752,2
70,4806704,215754,2
15,4807264,215756,3
12,4807384,215759,3
1,4807480,215762,3
1,4807488,215765,3
1,4807496,215768,3
4,4807504,215771,2
1,4807536,215773,2
1,4807544,215775,2
4,4807552,215777,2
7,4807584,215779,2
2,4807640,215781,2
1,4807656,215783,2
1,4807664,215785,2
1,4807672,215787,2
1,4807680,215789,2
1,4807688,215791,2
2,4807696,215793,1
7,4807712,215794,1
77,4807768,215795,2
1,4808384,215797,2
1,4808392,215799,2
1,4808400,215801,2
17,4808408,215803,1
1,4808544,215804,2
2,4808552,215806,2
8,4808568,215808,1
1,4808632,215809,3
1,4808640,215812,2
4,4808648,215814,2
1,4808680,215816,2
2,4808688,215818,2
1,4808704,215820,1
2,4808712,215821,4
1,4808728,215825,2
169,4808736,215827,2
1,4810088,215829,3
1,4810096,215832,2
1,4810104,215834,1
2,4810112,215835,2
2,4810128,215837,2
1,4810144,215839,2
1,4810152,215841,3
1,4810160,215844,3
1,4810168,215847,3
1,4810176,215850,3
1,4810184,215853,2
6,4810192,215855,3
1,4810240,215858,3
20,4810248,215861,1
1,4810408,215862,2
1,4810416,215864,3
8,4810424,215867,2
7,4810488,215869,2
2,4810544,215871,4
1,4810560,215875,2
18,4810568,215877,2
14,4810712,215879,3
11,4810824,215882,2
6,4810912,215884,2
1,4810960,215886,3
19,4810968,215889,2
13,4811120,215891,2
12,4811224,215893,2
1,4811320,215895,2
1,4811328,215897,2
2,4811336,215899,2
11,4811352,215901,1
1,4811440,215902,2
1,4811448,215904,1
2,4811456,215905,3
1,4811472,215908,2
6,4811480,215910,2
2,4811528,215912,1
1,4811544,215913,2
1,4811552,215915,2
3,4811560,215917,1
26,4811584,215918,2
1,4811792,215920,1
205,4811800,215921,2
3,4813440,215923,1
1,4813464,215924,3
1,4813472,215927,3
1,4813480,215930,3
1,4813488,215933,2
1,4813496,215935,3
1,4813504,215938,2
1,4813512,215940,2
1,4813520,215942,3
1,4813528,215945,2
40,4813536,215947,1
1,4813856,215948,3
19,4813864,215951,2
1,4814016,215953,2
1,4814024,215955,2
1,4814032,215957,2
1,4814040,215959,3
6,4814048,215962,1
1,4814096,215963,4
26,4814104,215967,2
1,4814312,215969,2
39,4814320,215971,1
1,4814632,215972,1
1,4814640,215973,1
6,4814648,215974,1
8,4814696,215975,3
11,4814760,215978,2
1,4814848,215980,2
7,4814856,215982,2
2,4814912,215984,2
3,4814928,215986,2
3,4814952,215988,2
20,4814976,215990,3
1,4815136,215993,2
2,4815144,215995,2
1,4815160,215997,1
1,4815168,215998,1
3,4815176,215999,2
60,4815200,216001,1
2,4815680,216002,2
1,4815696,216004,3
9,4815704,216007,2
1,4815776,216009,4
4,4815784,216013,3
9,4815816,216016,3
1,4815888,216019,2
3,4815896,216021,4
1,4815920,216025,4
1,4815928,216029,4
1,4815936,216033,2
1,4815944,216035,2
1,4815952,216037,2
1,4815960,216039,4
1,4815968,216043,2
1,4815976,216045,2
92,4815984,216047,2
16,4816720,216049,3
1,4816848,216052,4
1,4816856,216056,4
2,4816864,216060,3
7,4816880,216063,2
9,4816936,216065,2
30,4817008,216067,3
2,4817248,216070,2
1,4817264,216072,2
1,4817272,216074,3
1,4817280,216077,2
1,4817288,216079,2
1,4817296,216081,2
2,4817304,216083,2
2,4817320,216085,2
72,4817336,216087,2
4,4817912,216089,2
1,4817944,216091,3
4,4817952,216094,4
2,4817984,216098,2
1,4818000,216100,2
1,4818008,216102,2
1,4818016,216104,2
3,4818024,216106,2
1,4818048,216108,2
1,4818056,216110,2
24,4818064,216112,1
2,4818256,216113,2
64,4818272,216115,2
5,4818784,216117,2
4,4818824,216119,1
2,4818856,216120,2
20,4818872,216122,2
36,4819032,216124,2
6,4819320,216126,1
4,4819368,216127,1
1,4819400,216128,2
9,4819408,216130,2
1,4819480,216132,3
17,4819488,216135,2
3,4819624,216137,2
1,4819648,216139,2
1,4819656,216141,2
1,4819664,216143,2
443,4819672,216145,1
1,4823216,216146,2
1,4823224,216148,3
4,4823232,216151,2
1,4823264,216153,2
3,4823272,216155,2
1,4823296,216157,2
1,4823304,216159,2
1,4823312,216161,2
3,4823320,216163,2
1,4823344,216165,2
8,4823352,216167,2
65,4823416,216169,2
1,4823936,216171,3
10,4823944,216174,2
1,4824024,216176,2
1,4824032,216178,2
11,4824040,216180,2
19,4824128,216182,2
1,4824280,216184,2
3,4824288,216186,2
1,4824312,216188,2
1,4824320,216190,2
1,4824328,216192,2
1,4824336,216194,4
1,4824344,216198,2
17,4824352,216200,3
1,4824488,216203,3
1,4824496,216206,3
1,4824504,216209,2
7,4824512,216211,2
5,4824568,216213,2
1,4824608,216215,2
22,4824616,216217,2
19,4824792,216219,2
1,4824944,216221,2
3,4824952,216223,2
1,4824976,216225,2
9,4824984,216227,1
1,4825056,216228,3
1,4825064,216231,3
13,4825072,216234,2
1,4825176,216236,3
1,4825184,216239,3
1,4825192,216242,2
1,4825200,216244,3
1,4825208,216247,2
1,4825216,216249,2
3,4825224,216251,2
4,4825248,216253,4
1,4825280,216257,2
5,4825288,216259,1
1,4825328,216260,1
1,4825336,216261,2
1,4825344,216263,4
10,4825352,216267,1
3,4825432,216268,2
1,4825456,216270,3
21,4825464,216273,3
5,4825632,216276,1
2,4825672,216277,2
2,4825688,216279,3
1,4825704,216282,2
1,4825712,216284,2
1,4825720,216286,1
1,4825728,216287,3
10,4825736,216290,2
1,4825816,216292,2
3,4825824,216294,2
108,4825848,216296,1
1,4826712,216297,4
1,4826720,216301,2
4,4826728,216303,2
2,4826760,216305,2
1,4826776,216307,3
3,4826784,216310,2
1,4826808,216312,2
59,4826816,216314,2
1,4827288,216316,2
12,4827296,216318,2
16,4827392,216320,4
2,4827520,216324,1
3,4827536,216325,1
4,4827560,216326,2
1,4827592,216328,2
1,4827600,216330,2
2,4827608,216332,1
1,4827624,216333,3
55,4827632,216336,1
22,4828072,216337,1
1,4828248,216338,2
30,4828256,216340,1
7,4828496,216341,2
1,4828552,216343,1
1,4828560,216344,2
5,4828568,216346,2
1,4828608,216348,1
3,4828616,216349,2
2,4828640,216351,2
1,4828656,216353,2
13,4828664,216355,2
2,4828768,216357,3
1,4828784,216360,3
1,4828792,216363,2
1,4828800,216365,2
2,4828808,216367,2
1,4828824,216369,3
2,4828832,216372,2
1,4828848,216374,3
26,4828856,216377,1
1,4829064,216378,2
1,4829072,216380,2
2,4829080,216382,3
3,4829096,216385,2
3,4829120,216387,2
1,4829144,216389,4
14,4829152,216393,2
1,4829264,216395,2
1,4829272,216397,2
4,4829280,216399,2
477,4829312,216401,2
2,4833128,216403,4
1,4833144,216407,4
449,4833152,216411,4
1,4836744,216415,4
1,4836752,216419,2
5,4836760,216421,2
1,4836800,216423,2
65,4836808,216425,2
1,4837328,216427,2
2,4837336,216429,3
1,4837352,216432,3
1,4837360,216435,2
2,4837368,216437,2
1,4837384,216439,2
2,4837392,216441,1
1,4837408,216442,3
43,4837416,216445,1
1,4837760,216446,2
1,4837768,216448,1
1,4837776,216449,3
17,4837784,216452,3
2,4837920,216455,3
2,4837936,216458,3
2,4837952,216461,3
2,4837968,216464,2
1,4837984,216466,3
1,4837992,216469,3
2,4838000,216472,2
26,4838016,216474,1
1,4838224,216475,1
1,4838232,216476,1
4,4838240,216477,2
3,4838272,216479,3
