word,offset,length
烟雾,384530,51
Duras,384581,15
天葬,384596,3
翻譯,384599,228
einha,384827,11
encourage,384838,8
匹配,384846,6
1538,384852,4
双重人格,384856,4
翻烂,384860,21
一下,384881,57
专论,384938,12
FranzKafka,384950,6
哪间,384956,3
［,384959,15
经管类,384974,6
名次,384980,3
言论自由,384983,8
机器人,384991,6
捂,384997,3
沉没,385000,19
马戏团,385019,8
人力,385027,3
生物学,385030,6
brand,385036,3
運動,385039,4
神经系,385043,3
KhaledHosseini,385046,8
才俊,385054,3
悦然,385057,29
dulas,385086,6
Intellectual,385092,9
always,385101,3
壹年,385104,9
語言,385113,17
暂放,385130,3
李文秀,385133,3
冷色调,385136,26
谣言,385162,3
国图,385165,46
自然哲学,385211,8
阳具,385219,3
圣典,385222,6
守护神,385228,3
time,385231,11
Alcott,385242,3
十一郎,385245,3
幼,385248,22
选定,385270,46
妖魔,385316,12
級生,385328,18
单项,385346,3
阿廖沙,385349,3
军团,385352,6
收成,385358,27
ElizabethSwado,385385,3
哲学史,385388,11
八年,385399,3
未读,385402,12
Outoffocus,385414,3
沉睡,385417,3
myway,385420,12
黑乃奈奈绘,385432,3
Oscar,385435,9
阴沉,385444,19
英格兰,385463,33
华人,385496,32
朝圣,385528,39
如芒刺背,385567,3
炼成,385570,3
重光,385573,20
基金,385593,3
众生,385596,3
无偿献血,385599,3
ஐ,385602,54
柔顺,385656,29
London,385685,3
李欣频,385688,10
掷,385698,3
真实感,385701,3
陈阿信,385704,3
缺書店,385707,152
楊,385859,9
靈魂終,385868,11
GarciaMarquez,385879,9
浮光,385888,3
雷蒙德,385891,10
鱷魚,385901,4
指甲,385905,3
huancheng,385908,3
6000,385911,79
名将,385990,4
所谓,385994,239
妇女,386233,3
谭玲,386236,3
腰,386239,14
得太多,386253,3
强,386256,12
名珠,386268,3
犯科,386271,94
转卖,386365,4
Basics,386369,14
闘,386383,3
藏传佛教,386386,15
不求甚解,386401,3
粉丝,386404,11
下去,386415,68
玛丽,386483,15
杂文集,386498,43
粗读,386541,3
Satirical,386544,9
翻译,386553,363
花雨,386916,6
译作,386922,126
大部头,387048,16
人命,387064,316
Ｚ,387380,4
看破,387384,4
明晓溪,387388,15
1980,387403,9
家畜,387412,3
出售,387415,20
地板,387435,3
美学,387438,68
Look,387506,4
help,387510,3
拉美,387513,30
绝圣,387543,3
爆发,387546,3
市图,387549,29
当下,387578,30
Goethe,387608,3
戲,387611,6
目标,387617,55
版面,387672,12
余世存,387684,3
哥特,387687,25
liberalism,387712,6
Mbook,387718,4
反复,387722,51
中国青年出版社,387773,7
卯,387780,4
红与黑,387784,9
leader,387793,3
孙张静,387796,4
大妈,387800,3
20th,387803,41
冷落,387844,19
這書,387863,3
全信,387866,3
壮烈,387869,15
环境保护,387884,6
春和景明,387890,3
砖头,387893,3
λ,387896,3
保护,387899,9
文集,387908,222
出院,388130,3
翻一翻,388133,3
９,388136,6
克莉丝蒂,388142,9
cood,388151,4
辑,388155,3
刘慈欣,388158,16
钢,388174,3
兴亡,388177,4
Journalism,388181,3
贵州,388184,3
明亮,388187,6
星空,388193,3
WEB,388196,3
奇书,388199,48
音乐学,388247,3
篇篇,388250,3
仇怨,388253,6
神魔,388259,28
很深,388287,3
东西,388290,195
房龍,388485,3
十爱,388488,3
评话,388491,6
发财,388497,3
食多,388500,15
沈复,388515,3
帅,388518,6
圖文書,388524,62
汉语,388586,200
dfgsd,388786,3
broken,388789,3
一九七三年,388792,3
艾勒里,388795,4
成,388799,67
續續,388866,3
上海,388869,259
蔓珠,389128,6
内心,389134,106
全国,389240,86
地理,389326,83
心底,389409,11
C5,389420,20
玛戈,389440,3
BL,389443,60
austin,389503,3
陈桂,389506,3
依旧,389509,62
不得不,389571,9
林静,389580,4
王道乾,389584,12
宝宝,389596,18
兔年,389614,4
爱德华,389618,3
給學生,389621,3
因缘,389624,13
仁宇,389637,11
picture,389648,14
揪心,389662,29
第二,389691,18
Ｔ,389709,3
friendship,389712,3
梁思成,389715,3
20080705,389718,4
内涵,389722,4
莎士,389726,3
よ,389729,6
湲,389735,3
苔丝,389738,9
含义,389747,3
恐怖,389750,201
designwords,389951,3
簌簌,389954,3
時代,389957,85
儒尔,390042,3
P,390045,102
辽教,390147,3
Vision,390150,3
见过,390153,3
华盛顿,390156,4
治疗,390160,12
两旁,390172,6
城,390178,13
剔透,390191,20
Stavrianos,390211,3
li,390214,3
感興趣,390217,6
老罗,390223,4
单独,390227,23
为师,390250,3
Aggregator,390253,3
WilliamSomersetMaugham,390256,6
点石成金,390262,3
尼,390265,25
杂散,390290,8
歪歪,390298,4
云里雾里,390302,4
CITY,390306,3
随笔集,390309,8
症,390317,17
一物,390334,4
草樣,390338,6
Verne,390344,8
可装,390352,4
承担,390356,12
青青,390368,6
少爷,390374,26
性启蒙,390400,9
指导,390409,6
龙岭迷,390415,3
一哥,390418,4
淺明,390422,3
承受,390425,19
通俗小说,390444,228
翻開,390672,13
JoJo,390685,3
无僵,390688,3
价值,390691,31
建立,390722,175
缺憾,390897,6
奇人,390903,12
唐宁,390915,4
寫實,390919,20
花痴,390939,87
康同壁,391026,3
AnNi,391029,4
商界,391033,6
下半生,391039,3
1915,391042,3
上读,391045,8
失眠,391053,4
潘帕译,391057,12
相处,391069,6
ata,391075,4
老太太,391079,46
简伊玲,391125,7
翡翠,391132,3
牛叉,391135,3
decadent,391138,3
Reading,391141,83
客居,391224,3
九型,391227,3
ミ,391230,63
第二遍,391293,102
稻草,391395,17
用钱,391412,4
房龙,391416,3
雨衣,391419,3
MBA,391422,6
奇色,391428,3
闪闪,391431,6
金原,391437,4
手机,391441,140
折磨,391581,3
維特,391584,3
篮球,391587,6
由贵,391593,21
成群,391614,3
Knowledge,391617,4
无涯,391621,3
万邦,391624,3
瑞士,391627,3
讼道,391630,4
此话,391634,3
求生,391637,6
杰出,391643,6
欧罗巴,391649,20
爱狗,391669,4
苔藓,391673,3
黃,391676,21
斋藤,391697,4
Maugham,391701,6
书上,391707,3
urban,391710,3
今古传奇,391713,6
…,391719,287
theory,392006,32
美利,392038,6
病入膏肓,392044,4
pirate,392048,3
UE,392051,3
河岸,392054,3
晴空,392057,4
食品,392061,26
就让,392087,3
吃饱,392090,3
好書,392093,8
drawings,392101,6
忧郁症,392107,4
自律,392111,6
一见如故,392117,6
我們,392123,16
双生儿,392139,3
閑,392142,9
达特茅斯,392151,3
潸然泪下,392154,3
围城,392157,19
良辰美景,392176,6
已进,392182,51
团体,392233,83
书皮,392316,32
methodology,392348,9
蒂,392357,3
枷锁,392360,7
银子,392367,3
不外借,392370,21
悲怆,392391,6
恸哭,392397,7
分支,392404,3
挥泪,392407,3
Rank7,392410,17
「,392427,15
PHC,392442,4
friends,392446,3
Lakein,392449,3
爱智,392452,3
其后,392455,32
一律,392487,59
自我,392546,182
Iloveyou,392728,65
仪式,392793,7
抗战,392800,9
德奥,392809,26
痛史,392835,8
相逢,392843,27
瓶子,392870,6
dfds,392876,3
Tales,392879,17
格斗,392896,11
心语,392907,4
罂粟,392911,3
字据,392914,13
濕,392927,3
侦破小说,392930,9
帝国,392939,18
吴东龙,392957,4
死死,392961,13
具像,392974,4
嫌疑犯,392978,6
优伶,392984,3
十八岁,392987,3
雄彦,392990,9
宇宙观,392999,4
txt,393003,179
看不懂,393182,54
金金,393236,4
治学,393240,13
social,393253,4
情色,393257,44
悲慘,393301,3
憶錄,393304,12
看脑,393316,44
漫画书,393360,26
Honey,393386,3
asklove,393389,6
重看,393395,6
局外人,393401,9
夏洛蒂,393410,6
弗洛伊德,393416,12
58,393428,3
Ordo,393431,4
沙之書,393435,3
语,393438,30
船,393468,3
白飞飞,393471,3
偶见,393474,35
快快,393509,4
欧语,393513,9
临水,393522,40
習,393562,3
毒药,393565,12
任性妄为,393577,8
惊梦,393585,3
reference,393588,4
古代汉语,393592,9
永,393601,12
一种,393613,123
水,393736,131
均,393867,12
悠远,393879,3
自白,393882,7
尸体,393889,6
万历,393895,11
人有,393906,37
美少年,393943,18
法力,393961,3
﹒,393964,4
扩大,393968,6
我国,393974,3
200608,393977,38
屍體,394015,4
TheFivePeopleYouMeetinHeaven,394019,3
O157,394022,4
气度,394026,9
妮,394035,17
二十,394052,7
Lane,394059,4
ｉ,394063,8
打印,394071,18
王石,394089,3
程序员,394092,7
插图,394099,44
心酸,394143,12
Is,394155,6
教员,394161,28
卖艺,394189,4
倚天,394193,9
雨中,394202,27
杂弹,394229,8
夢境,394237,4
木,394241,9
西俗,394250,8
露骨,394258,3
走狗,394261,6
台客,394267,3
interface,394270,3
1shu,394273,4
凤凰县,394277,3
如是说,394280,3
Travelogue,394283,10
郭小四,394293,13
VladimiNabokovr,394306,3
四格,394309,9
态度,394318,114
远足,394432,8
看画,394440,3
曲文,394443,16
香織裡,394459,12
安东尼,394471,10
200702,394481,5
青丝,394486,3
小懒,394489,4
得益于,394493,21
哭泣,394514,12
总编辑,394526,4
prohibited,394530,8
有意思,394538,163
托尔斯泰,394701,6
收书,394707,7
少男少女,394714,4
愤青,394718,16
反科学,394734,4
读懂,394738,35
初恋,394773,29
白衣,394802,55
Art,394857,76
智能,394933,6
纳兰性,394939,5
界限,394944,7
读意,394951,6
sigma,394957,3
Ones,394960,12
自闭,394972,8
超越,394980,7
简爱,394987,11
狢,394998,3
出人头地,395001,3
面子,395004,3
小惠,395007,3
即是,395010,8
血液,395018,6
雜項,395024,15
疗伤,395039,58
刘姿君,395097,4
hisashi,395101,3
警句,395104,3
小松奈奈,395107,3
矛盾体,395110,3
哲学流派,395113,3
棒球,395116,4
活下去,395120,3
歇斯底里,395123,3
小王,395126,15
报告,395141,28
编程,395169,6
渡,395175,9
瑞康,395184,3
身心健康,395187,11
童话集,395198,4
兼容并包,395202,3
人间,395205,70
才气,395275,43
王晓慧,395318,3
力气,395321,3
曰,395324,45
In,395369,3
錢春,395372,3
成長,395375,41
義,395416,6
代议制,395422,4
稱,395426,3
面具,395429,4
合理性,395433,3
乖张,395436,57
24,395493,52
西尔,395545,6
稗類,395551,172
一千零一夜,395723,3
偶读,395726,6
租,395732,5
忽新秋,395737,3
解嬿嬿,395740,3
静思,395743,3
樱木,395746,3
可哀,395749,3
之灯,395752,3
慢热,395755,3
梭利,395758,3
生存,395761,1163
unrated,396924,9
这年头,396933,4
zoo,396937,4
管他什么,396941,3
秘,396944,4
丝,396948,3
制造,396951,34
弯刀,396985,3
20110327,396988,3
HH,396991,29
northafrica,397020,3
卤莽,397023,9
爱恨,397032,6
无缘,397038,9
杂论,397047,4
碧落,397051,115
檞,397166,6
R200,397172,3
杰,397175,3
zz,397178,23
空,397201,9
著名,397210,23
潜藏,397233,9
真够,397242,4
时间,397246,360
秘符,397606,4
泣血,397610,3
MargaretDuras,397613,3
钢铁,397616,3
无故,397619,14
unbearable,397633,3
挂后,397636,3
北丐,397639,3
东方,397642,28
马桶,397670,16
鱼骨,397686,6
雄彥,397692,6
随身携带,397698,3
梦游,397701,8
轰,397709,24
百花洲文艺出版社,397733,3
燕园,397736,3
冲突,397739,36
王华懋,397775,4
霍恩比,397779,6
仔,397785,3
良平,397788,3
柯特,397791,3
车田正美,397794,3
Anti,397797,12
梦梦,397809,3
林旭,397812,3
韩少功,397815,6
开,397821,8
了然,397829,3
圖畫,397832,74
动荡,397906,20
人在旅途,397926,3
叔叔,397929,49
翻过,397978,21
親情,397999,9
todolist,398008,3
宝黛,398011,3
梦回,398014,6
8020,398020,3
私生活,398023,18
小孩儿,398041,3
4hr,398044,4
图鉴,398048,38
Bronte,398086,9
簪子,398095,3
嚴歌苓,398098,6
呓语,398104,18
阿拉,398122,9
论文集,398131,3
老古董,398134,3
suspense,398137,3
无所谓,398140,34
丝绸之路,398174,3
完会,398177,4
200908,398181,32
富婆,398213,3
64,398216,3
Rhett,398219,3
School,398222,3
观众,398225,3
pongda5,398228,9
荒人,398237,4
Essay,398241,126
意思,398367,468
剩下,398835,8
洛阳纸贵,398843,3
魔影,398846,6
北京大学出版社,398852,4
旅游,398856,122
楼市,398978,4
乌合之众,398982,3
ItaloCalvino,398985,19
情难,399004,39
短小精悍,399043,3
All,399046,104
蛊惑,399150,97
尔克,399247,3
二中,399250,3
俊杰,399253,143
è,399396,19
许知,399415,3
36,399418,3
很想,399421,10
进补,399431,49
决定,399480,18
Job,399498,7
章艳,399505,3
甘拜下风,399508,3
痕迹,399511,59
童心未泯,399570,17
Engo,399587,38
鉄,399625,3
H4,399628,3
竦,399631,9
humanity,399640,3
本大,399643,6
民企,399649,4
大萌物,399653,5
Travelling,399658,3
乱马,399661,3
釘,399664,22
英汉双,399686,3
最高奖,399689,4
刻度,399693,41
浦饭,399734,3
集合体,399737,3
insight,399740,8
亞洲,399748,5
赫逊,399753,3
SERIES,399756,13
苏小懒,399769,4
退休,399773,3
终在,399776,3
JacquesRousseau,399779,3
时,399782,535
zhu,400317,6
图书,400323,454
CultralRevolution,400777,3
极低,400780,3
混,400783,21
长宁区,400804,16
迷思,400820,4
盒饭,400824,3
小鎮,400827,3
明,400830,37
xixi,400867,3
圣,400870,15
NationalGeographic,400885,3
不失,400888,3
截止,400891,4
相会,400895,3
百分百,400898,6
无语,400904,103
夫妻,401007,9
越,401016,7
无时界,401023,3
tag,401026,3
原千繪,401029,6
亚克,401035,3
小山,401038,4
甘阳,401042,3
Goehte,401045,3
看了又看,401048,23
bunnyboy,401071,7
一反既往,401078,4
男兒,401082,6
真言,401088,4
慈和,401092,3
江本胜,401095,3
忏悔,401098,15
附,401113,4
环,401117,4
一针见血,401121,7
凶杀,401128,3
FJ,401131,5
dickens,401136,3
lonely,401139,6
最最,401145,5
鹦鹉螺,401150,3
东华,401153,6
張,401159,24
远逝,401183,3
倦怠,401186,3
Translation,401189,110
蛋糕店,401299,3
结集,401302,4
玛,401306,5
谈恋爱,401311,6
英美,401317,64
嫺,401381,19
歪打正着,401400,10
惜时,401410,4
fleure,401414,3
普及本,401417,6
Ｅ,401423,6
雷蒙,401429,7
青村,401436,18
早晚,401454,12
念爱,401466,3
齊藤千穗,401469,6
歌詞,401475,3
优雅,401478,6
记录时间,401484,4
基础知识,401488,4
嘴,401492,3
分裂,401495,23
相约,401518,10
宮西達,401528,3
cozy,401531,3
农耕,401534,6
生物,401540,7
网,401547,38
基督教,401585,36
弗拉迪米尔,401621,3
撒哈拉,401624,17
fourmint,401641,6
没来,401647,3
书藏,401650,67
David,401717,6
印刷,401723,6
2012,401729,4
新选组,401733,3
王安亿,401736,3
电光,401739,30
体裁,401769,117
常识,401886,219
不以暴,402105,3
锵,402108,3
B612,402111,3
影画,402114,24
Mccullers,402138,3
二十四史,402141,3
疯癫,402144,3
Consumption,402147,3
班雅明,402150,3
白瑞德,402153,3
1976,402156,6
子母,402162,6
甘愿,402168,6
BOOK2,402174,4
pi,402178,15
女性,402193,496
严格,402689,6
80,402695,347
萬,403042,3
西文,403045,89
健康,403134,35
江苏,403169,12
读城,403181,3
kaifu,403184,3
里程碑,403187,3
励志,403190,308
ロ,403498,3
fabulous,403501,3
隔閡,403504,4
政志,403508,3
研究生,403511,3
冬天,403514,15
代沟,403529,7
橘子,403536,3
长江文艺出版社,403539,24
绿,403563,12
华工,403575,12
带上,403587,6
Z7,403593,3
借入,403596,4
灣娘,403600,7
兴趣,403607,125
无印良品,403732,3
得救,403735,12
王爾德,403747,6
服装设计,403753,3
Kuntera,403756,3
彼岸花,403759,28
说了算,403787,3
浦泽直,403790,6
徐建雄,403796,4
可用性,403800,3
园,403803,53
传记文学,403856,32
小札,403888,9
苟且,403897,3
第一,403900,58
炼金,403958,4
实体书,403962,361
Political,404323,7
三书,404330,3
贴,404333,3
from,404336,3
RENE,404339,11
擠,404350,6
都市生活,404356,3
ノ,404359,3
创造性,404362,6
陈忠实,404368,3
H1,404371,3
Childhood,404374,13
警钟,404387,4
浮生六记,404391,3
风日,404394,4
岩,404398,20
外史,404418,53
一路平安,404471,4
之书,404475,15
纤细,404490,15
孰能无过,404505,3
衣領,404508,8
旺旺,404516,3
～,404519,142
卡勒,404661,8
冰月,404669,3
ivon,404672,7
凌晨,404679,6
記憶,404685,14
尋兇,404699,6
陈泉,404705,3
palm,404708,9
标杆,404717,3
噪音,404720,4
Shanghai,404724,3
animal,404727,3
普,404730,13
收,404743,25
馆里,404768,74
闲闲,404842,83
抓狂,404925,66
颠覆性,404991,3
易,404994,6
八萬裡,405000,8
回憶錄,405008,32
Librarymemories,405040,5
梦呓,405045,3
俗写,405048,3
带有,405051,16
民,405067,3
匹女,405070,3
並不像,405073,7
年轻人,405080,34
逝,405114,44
Biograghy,405158,3
前年,405161,6
杜穆里,405167,3
书册,405170,665
充军,405835,4
各式,405839,34
秦汉,405873,3
吉林,405876,10
MUST,405886,9
风情,405895,39
BJ,405934,29
探啥,405963,4
信谊,405967,3
這個,405970,38
樊笼,406008,3
沙僧,406011,3
黄集伟,406014,3
莹莹,406017,3
萧峰,406020,3
黑澤明,406023,3
实用,406026,122
片断,406148,18
先锋派,406166,28
HIstory,406194,3
fils,406197,3
biographie,406200,6
贝塔,406206,3
ajax,406209,3
锁锁,406212,3
凯瑟琳,406215,3
绘文绘,406218,5
不知,406223,12
很行,406235,3
Graphic,406238,61
zeizeiai,406299,119
至悲,406418,4
献技,406422,3
市场营销,406425,29
life,406454,200
之后,406654,36
评书,406690,9
驕傲,406699,3
契约,406702,12
某迅,406714,3
人類學,406717,9
馮唐,406726,4
usst,406730,12
干不了,406742,14
霍恩,406756,4
傳,406760,7
伯特兰,406767,3
