word,id_list,skip_table
文学,"[1000280, 1000323, 1000445, 1000482, 1000517, 1000594, 1000856, 1001136, 1001193, 1001204, 1001885, 1001896, 1002299, 1002898, 1003000, 1003078, 1003148, 1003284, 1003479, 1004088, 1004821, 1004956, 1004992, 1005193, 1005279, 1005492, 1005521, 1005660, 1005918, 1006004, 1006073, 1006113, 1006197, 1006341, 1006560, 1006646, 1006737, 1006770, 1006881, 1007305, 1007334, 1007433, 1007772, 1007914, 1007928, 1008074, 1008145, 1008189, 1008357, 1008732, 1008988, 1009160, 1009257, 1009393, 1009459, 1009931, 1009938, 1010204, 1010362, 1010464, 1010472, 1010898, 1011662, 1011754, 1011882, 1011977, 1012032, 1012039, 1012203, 1012242, 1012489, 1012561, 1012611, 1012637, 1012747, 1012802, 1013001, 1013129, 1013225, 1013248, 1013267, 1013369, 1013380, 1013416, 1013502, 1014278, 1014533, 1014561, 1014578, 1015398, 1015403, 1015452, 1015584, 1015699, 1015767, 1016003, 1016058, 1016063, 1016204, 1016300, 1016486, 1016523, 1016631, 1016806, 1017143, 1017563, 1017749, 1017818, 1017839, 1017841, 1018136, 1018153, 1018482, 1018577, 1019338, 1019428, 1019431, 1019485, 1019568, 1020128, 1020241, 1020459, 1020670, 1020959, 1020961, 1021056, 1021193, 1021273, 1021425, 1021597, 1021615, 1021847, 1022060, 1022238, 1022492, 1022632, 1023045, 1023048, 1023500, 1023658, 1023709, 1024197, 1024217, 1024701, 1024854, 1024889, 1025176, 1025243, 1025336, 1025723, 1025753, 1026035, 1026036, 1026317, 1026411, 1026425, 1026655, 1026674, 1026686, 1027191, 1027247, 1027587, 1028270, 1028404, 1028409, 1028693, 1028780, 1028916, 1029111, 1029159, 1029553, 1029791, 1030052, 1030054, 1030153, 1030366, 1030469, 1030470, 1031575, 1031740, 1031741, 1031818, 1032431, 1032547, 1032581, 1032645, 1032945, 1033778, 1033790, 1033825, 1033997, 1034067, 1034108, 1034479, 1035146, 1035326, 1035362, 1035477, 1035614, 1035848, 1036067, 1036243, 1036274, 1036490, 1036541, 1036684, 1037602, 1037954, 1038267, 1038744, 1039460, 1039487, 1039752, 1039840, 1040104, 1040211, 1040397, 1040771, 1041007, 1041111, 1041482, 1041550, 1041616, 1042434, 1043008, 1043201, 1043485, 1043579, 1043815, 1044203, 1044316, 1044547, 1044663, 1044772, 1045201, 1045247, 1045352, 1045466, 1045653, 1045818, 1045926, 1046172, 1046175, 1046209, 1046265, 1046385, 1047138, 1047447, 1047719, 1047851, 1048537, 1048610, 1049189, 1049190, 1049215, 1049219, 1049348, 1049354, 1049361, 1049477, 1049522, 1049584, 1049688, 1050339, 1050349, 1050743, 1051163, 1051193, 1051363, 1051440, 1051663, 1051797, 1052203, 1052360, 1052380, 1052828, 1053759, 1054685, 1054889, 1054917, 1055486, 1055976, 1056023, 1056295, 1056315, 1056461, 1056733, 1056868, 1057197, 1057206, 1057244, 1057601, 1058234, 1058661, 1058679, 1058759, 1059112, 1059258, 1059336, 1059406, 1059419, 1059537, 1059937, 1060068, 1060117, 1060723, 1060774, 1060779, 1061118, 1061242, 1061367, 1061563, 1061977, 1062134, 1062193, 1062235, 1062326, 1062991, 1063190, 1063245, 1063624, 1063796, 1064271, 1064275, 1064682, 1064828, 1064862, 1065239, 1065970, 1066165, 1066462, 1067907, 1068308, 1068920, 1069059, 1069071, 1069628, 1069685, 1069848, 1069885, 1070441, 1070685, 1070711, 1070851, 1071241, 1071794, 1072319, 1072842, 1073349, 1073708, 1074841, 1075492, 1075495, 1075538, 1075743, 1076045, 1076654, 1077497, 1077847, 1078250, 1078554, 1079252, 1079440, 1079509, 1079680, 1080309, 1080370, 1080544, 1080687, 1080812, 1081422, 1082138, 1082150, 1082154, 1082162, 1082172, 1082173, 1082334, 1082349, 1082369, 1082387, 1082398, 1082399, 1082406, 1082407, 1082518, 1082522, 1082577, 1082578, 1082582, 1082584, 1083003, 1083257, 1083290, 1083375, 1083428, 1083474, 1083477, 1083762, 1084082, 1084336, 1084919, 1084973, 1085021, 1085470, 1085799, 1085860, 1085883, 1086249, 1087145, 1087758, 1088022, 1088065, 1088472, 1088581, 1088743, 1089243, 1089509, 1089510, 1089511, 1089512, 1089515, 1089517, 1089518, 1089521, 1089523, 1090043, 1092149, 1092335, 1096118, 1096790, 1101607, 1102403, 1119522, 1119528, 1119796, 1119839, 1125186, 1132956, 1140727, 1141406, 1143694, 1151873, 1151876, 1152701, 1159939, 1159949, 1161852, 1170801, 1180102, 1186350, 1186392, 1192090, 1200840, 1200842, 1201821, 1203244, 1203251, 1203258, 1203426, 1205054, 1205370, 1205372, 1205373, 1205394, 1207819, 1209078, 1209899, 1212080, 1212152, 1212453, 1212488, 1212893, 1212894, 1213546, 1213945, 1214898, 1217071, 1220219, 1220853, 1223575, 1223845, 1227838, 1228110, 1254588, 1255288, 1255598, 1255624, 1255625, 1257365, 1258489, 1258490, 1258498, 1261153, 1262986, 1263399, 1264579, 1270508, 1275608, 1275907, 1277981, 1279212, 1281622, 1283273, 1291355, 1291760, 1291809, 1292227, 1292416, 1310164, 1312333, 1316622, 1316648, 1317301, 1319345, 1321017, 1321018, 1321789, 1322066, 1322158, 1322248, 1322320, 1322328, 1322342, 1324985, 1329959, 1330009, 1330096, 1331571, 1336330, 1336968, 1337292, 1337303, 1340986, 1341035, 1342817, 1343089, 1344548, 1346815, 1358413, 1358416, 1358873, 1361249, 1361258, 1361263, 1361264, 1367458, 1367964, 1368256, 1382829, 1382833, 1382834, 1382836, 1382838, 1382840, 1382846, 1391191, 1394364, 1394433, 1394536, 1398395, 1400705, 1400707, 1400717, 1401161, 1401425, 1401795, 1401841, 1409771, 1416954, 1417905, 1418180, 1418686, 1418707, 1419841, 1419882, 1420368, 1420862, 1422833, 1424373, 1424741, 1426971, 1427288, 1427302, 1427679, 1427825, 1431779, 1431836, 1432422, 1432596, 1433050, 1433377, 1433379, 1433640, 1433659, 1433700, 1436348, 1436713, 1438461, 1440089, 1440101, 1440345, 1440468, 1440885, 1440972, 1441707, 1442620, 1448761, 1449348, 1449351, 1449352, 1449661, 1452923, 1453210, 1455933, 1456034, 1456183, 1456524, 1456597, 1458164, 1459149, 1460313, 1461903, 1463013, 1464442, 1464989, 1465324, 1467776, 1468393, 1468493, 1469051, 1470158, 1470159, 1471391, 1471701, 1475048, 1476651, 1478487, 1480630, 1480980, 1481371, 1482200, 1483522, 1485224, 1485225, 1485495, 1489555, 1529893, 1547265, 1566311, 1596305, 1613372, 1703544, 1704006, 1729284, 1731370, 1752755, 1758767, 1759860, 1761056, 1762869, 1763809, 1764991, 1765512, 1767945, 1770782, 1772786, 1775691, 1776683, 1777823, 1777932, 1780565, 1781120, 1786670, 1789837, 1789841, 1792668, 1793132, 1793713, 1793721, 1793807, 1794202, 1794333, 1794620, 1794844, 1796596, 1803022, 1805514, 1807516, 1812439, 1812895, 1818347, 1819974, 1822793, 1823349, 1827374, 1827578, 1829226, 1829836, 1844629, 1848256, 1851385, 1853323, 1855343, 1856025, 1856285, 1857446, 1858410, 1858513, 1858576, 1859140, 1859649, 1860750, 1862115, 1863930, 1864849, 1865089, 1865891, 1867064, 1867642, 1868698, 1868786, 1868896, 1871471, 1873231, 1874961, 1876333, 1878708, 1882933, 1883245, 1884249, 1892491, 1897413, 1902628, 1903164, 1903968, 1906681, 1907199, 1907739, 1908517, 1914078, 1914083, 1914572, 1914636, 1915337, 1915536, 1916726, 1917078, 1917972, 1919072, 1919201, 1925218, 1926103, 1926700, 1931318, 1937939, 1938591, 1939182, 1941301, 1941558, 1948502, 1948901, 1949068, 1949121, 1949338, 1949925, 1962923, 1962929, 1963310, 1963684, 1963786, 1963912, 1965977, 1968643, 1970428, 1975797, 1975809, 1980436, 1981042, 1981355, 1981647, 1985223, 1986590, 2003526, 2008284, 2008972, 2009825, 2022979, 2026939, 2030664, 2032117, 2032666, 2033081, 2034893, 2035162, 2035179, 2036343, 2042063, 2042907, 2042966, 2052448, 2052596, 2053249, 2056749, 2057285, 2061644, 2062200, 2062430, 2064450, 2067299, 2068211, 2070012, 2070844, 2071404, 2081509, 2081876, 2082194, 2086633, 2115040, 2118032, 2119843, 2123957, 2133074, 2133254, 2133556, 2136140, 2136484, 2139305, 2143304, 2143732, 2149655, 2150240, 2154079, 2154960, 2158189, 2158194, 2159042, 2159470, 2160226, 2160292, 2160556, 2161892, 2174013, 2180619, 2193877, 2194123, 2201813, 2209098, 2214344, 2214350, 2230208, 2233893, 2240482, 2242461, 2242467, 2243213, 2243692, 2250587, 2253642, 2253753, 2256039, 2256438, 2257188, 2257609, 2258803, 2265312, 2265995, 2267630, 2267883, 2271582, 2275502, 2277795, 2278790, 2280027, 2282081, 2284090, 2284311, 2286313, 2294740, 2294993, 2295163, 2295324, 2297697, 2297706, 2297786, 2298149, 2309689, 2317973, 2317974, 2331434, 2336093, 2339950, 2340100, 2340300, 2340955, 2345727, 2359003, 2359212, 2360269, 2361768, 2363651, 2376336, 2377002, 2377012, 2380307, 2382705, 2567698, 2567919, 2584971, 2971734, 2977174, 2980812, 2988943, 2996596, 3006581, 3009033, 3009821, 3010130, 3010133, 3012517, 3013903, 3014576, 3016219, 3017857, 3018339, 3033668, 3043491, 3053207, 3055316, 3066477, 3067169, 3071717, 3073494, 3080607, 3087020, 3088496, 3091349, 3101457, 3102324, 3103080, 3108829, 3111928, 3124525, 3131048, 3140801, 3151990, 3162513, 3162527, 3181927, 3187737, 3187750, 3191044, 3191328, 3211779, 3225748, 3239824, 3246230, 3246904, 3259440, 3266344, 3266345, 3266968, 3268399, 3274113, 3274182, 3274851, 3290010, 3311009, 3315879, 3316422, 3323987, 3326892, 3333989, 3335362, 3344676, 3347997, 3369600, 3369793, 3373490, 3392046, 3394338, 3426869, 3442373, 3506871, 3537590, 3547099, 3554154, 3577218, 3597938, 3598313, 3608170, 3608208, 3608235, 3609132, 3610550, 3615061, 3616310, 3621252, 3622904, 3626924, 3642673, 3644791, 3646172, 3662581, 3662594, 3667783, 3672237, 3678694, 3682204, 3683898, 3713327, 3729756, 3776157, 3786755, 3800166, 3801097, 3813669, 3860856, 3864342, 3865832, 3879301, 3880832, 3886010, 3890174, 3901238, 3905366, 3995526, 3995799, 4009552, 4010196, 4010969, 4011440, 4011670, 4038164, 4067621, 4074636, 4112874, 4113090, 4124727, 4149893, 4152754, 4159088, 4171951, 4173403, 4238362, 4238754, 4242172, 4264003, 4618225, 4714734, 4741216, 4742918, 4749115, 4872671, 4885241, 4886245, 5275059, 5289756, 5292912, 5317075, 5363767, 5385852]","[{'index': 32, 'value': 1006197}, {'index': 64, 'value': 1011882}, {'index': 96, 'value': 1016058}, {'index': 128, 'value': 1021425}, {'index': 160, 'value': 1027247}, {'index': 192, 'value': 1034108}, {'index': 224, 'value': 1043008}, {'index': 256, 'value': 1049348}, {'index': 288, 'value': 1057197}, {'index': 320, 'value': 1063624}, {'index': 352, 'value': 1075495}, {'index': 384, 'value': 1082407}, {'index': 416, 'value': 1089243}, {'index': 448, 'value': 1170801}, {'index': 480, 'value': 1223575}, {'index': 512, 'value': 1316648}, {'index': 544, 'value': 1361263}, {'index': 576, 'value': 1420368}, {'index': 608, 'value': 1449348}, {'index': 640, 'value': 1481371}, {'index': 672, 'value': 1781120}, {'index': 704, 'value': 1856025}, {'index': 736, 'value': 1906681}, {'index': 768, 'value': 1963310}, {'index': 800, 'value': 2052448}, {'index': 832, 'value': 2154079}, {'index': 864, 'value': 2258803}, {'index': 896, 'value': 2359003}, {'index': 928, 'value': 3055316}, {'index': 960, 'value': 3266345}, {'index': 992, 'value': 3608235}, {'index': 1024, 'value': 3901238}, {'index': 1056, 'value': 5275059}, {'index': 1061, 'value': 5385852}]"
书关,"[1007305, 1022238, 1035146, 1045818, 1059537, 1062193, 1321789, 1426971, 1793132, 1812895, 1865891, 1868786, 1876333, 1914636, 1949068, 1963912, 3239824, 4113090]","[{'index': 4, 'value': 1059537}, {'index': 8, 'value': 1793132}, {'index': 12, 'value': 1876333}, {'index': 16, 'value': 3239824}, {'index': 17, 'value': 4113090}]"
pdf,"[1005492, 1007928, 1008732, 1013369, 1018136, 1020670, 1021056, 1031740, 1039460, 1040771, 1045201, 1048007, 1056461, 1060774, 1077497, 1077847, 1081422, 1086249, 1212080, 1225977, 1257365, 1361263, 1361264, 1382829, 1382833, 1382834, 1382836, 1382838, 1382840, 1382846, 1427825, 1729284, 1777932, 1786670, 1860750, 1919072, 1975797, 2081876, 3053207, 3646172, 3813669, 3865832, 3887826]","[{'index': 6, 'value': 1021056}, {'index': 12, 'value': 1056461}, {'index': 18, 'value': 1212080}, {'index': 24, 'value': 1382833}, {'index': 30, 'value': 1427825}, {'index': 36, 'value': 1975797}, {'index': 42, 'value': 3887826}, {'index': 42, 'value': 3887826}]"
japan,"[1000856, 1005521, 1006113, 1007914, 1046265, 1053759, 1059419, 1212080, 1221515, 1291809, 1330096, 1370274, 1427302, 1440345, 1848256, 1926700, 1941558, 3678694, 4742918]","[{'index': 4, 'value': 1046265}, {'index': 8, 'value': 1221515}, {'index': 12, 'value': 1427302}, {'index': 16, 'value': 1941558}, {'index': 18, 'value': 4742918}]"
慰藉,"[1033825, 1045201, 1049354, 1079252]","[{'index': 2, 'value': 1049354}, {'index': 3, 'value': 1079252}]"
李文秀,[1793132],"[{'index': None, 'value': None}]"
1800s,[2267630],"[{'index': None, 'value': None}]"
篱角,"[1008357, 1014561, 1019568, 1029553, 1049522, 1088581]","[{'index': 2, 'value': 1019568}, {'index': 4, 'value': 1049522}, {'index': 5, 'value': 1088581}]"
气血,[1440885],"[{'index': None, 'value': None}]"
抗抑郁,[2171321],"[{'index': None, 'value': None}]"
MKT,"[1433050, 1827578, 1853323]","[{'index': 1, 'value': 1827578}, {'index': 2, 'value': 1853323}, {'index': 2, 'value': 1853323}]"
001,[1012611],"[{'index': None, 'value': None}]"
神,"[1035362, 1058661, 1220219, 1255624, 1419736, 1428691, 1459623, 1786670, 1803022, 1863930, 1865891, 1868698, 1939182, 2295324, 3013903, 3191044, 4124727, 5363767]","[{'index': 4, 'value': 1419736}, {'index': 8, 'value': 1803022}, {'index': 12, 'value': 1939182}, {'index': 16, 'value': 4124727}, {'index': 17, 'value': 5363767}]"
冷静,"[1006560, 1016523, 1065970, 1351652, 1473250, 3010133, 3071717, 3259440]","[{'index': 2, 'value': 1065970}, {'index': 4, 'value': 1473250}, {'index': 6, 'value': 3071717}, {'index': 7, 'value': 3259440}]"
１,"[1005660, 1035146, 1083428, 1337279, 1465324, 1812439, 2297706, 3426869, 3801097, 4009552, 4067621, 4173403]","[{'index': 3, 'value': 1337279}, {'index': 6, 'value': 2297706}, {'index': 9, 'value': 4009552}, {'index': 11, 'value': 4173403}]"
忧郁,"[1007334, 1024217, 1027247, 1041007, 1075538, 1082162, 1085799, 1318427, 1322158, 1358413, 1400707, 1867642, 1919072, 3067169]","[{'index': 3, 'value': 1041007}, {'index': 6, 'value': 1085799}, {'index': 9, 'value': 1358413}, {'index': 12, 'value': 1919072}, {'index': 13, 'value': 3067169}]"
趁便,[1346815],"[{'index': None, 'value': None}]"
新古典主义,[1456183],"[{'index': None, 'value': None}]"
FREETER,[2250587],"[{'index': None, 'value': None}]"
碧落,"[1003000, 1009257, 1013129, 1016300, 1018153, 1020459, 1039487, 1040104, 1041007, 1046265, 1046385, 1049189, 1049219, 1058759, 1059406, 1071241, 1071794, 1084336, 1193821, 1227838, 1329941, 1351652, 1388169, 1401840, 1419882, 1431880, 1432596, 1439894, 1440089, 1440345, 1467333, 1529893, 1873281, 1905830, 1918720, 1959786, 2038238, 2056749, 2063819, 2133556, 2256039, 2295163, 2340955, 2382705, 2977174, 3009033, 3394338]","[{'index': 6, 'value': 1039487}, {'index': 12, 'value': 1049219}, {'index': 18, 'value': 1193821}, {'index': 24, 'value': 1419882}, {'index': 30, 'value': 1467333}, {'index': 36, 'value': 2038238}, {'index': 42, 'value': 2340955}, {'index': 46, 'value': 3394338}]"
最游记,[1193821],"[{'index': None, 'value': None}]"
看张,"[1082162, 1125186]","[{'index': 1, 'value': 1125186}, {'index': 1, 'value': 1125186}]"
击,[1346815],"[{'index': None, 'value': None}]"
奥德,[2056749],"[{'index': None, 'value': None}]"
鹿鹿子,"[1003148, 1012203, 1878708, 1949925, 2056749]","[{'index': 2, 'value': 1878708}, {'index': 4, 'value': 2056749}, {'index': 4, 'value': 2056749}]"
反书,"[1049348, 1082387, 2035179]","[{'index': 1, 'value': 1082387}, {'index': 2, 'value': 2035179}, {'index': 2, 'value': 2035179}]"
收益,"[1775691, 3000997]","[{'index': 1, 'value': 3000997}, {'index': 1, 'value': 3000997}]"
Lolita,"[1075492, 1465324]","[{'index': 1, 'value': 1465324}, {'index': 1, 'value': 1465324}]"
淫乱,[1468393],"[{'index': None, 'value': None}]"
nostigia,[1057197],"[{'index': None, 'value': None}]"
电脑前,[1040771],"[{'index': None, 'value': None}]"
拜金,[3191328],"[{'index': None, 'value': None}]"
mushishi,[1452610],"[{'index': None, 'value': None}]"
thriller,"[1040771, 1228110]","[{'index': 1, 'value': 1228110}, {'index': 1, 'value': 1228110}]"
找来,"[1008145, 1013380, 1019568]","[{'index': 1, 'value': 1013380}, {'index': 2, 'value': 1019568}, {'index': 2, 'value': 1019568}]"
Bilblioth,"[1011754, 1013225, 1017143, 1033825, 2971734, 3033668]","[{'index': 2, 'value': 1017143}, {'index': 4, 'value': 2971734}, {'index': 5, 'value': 3033668}]"
银行学,[2081876],"[{'index': None, 'value': None}]"
特范儿,"[1063245, 1482200, 1822793, 2133556, 2257188, 3009033]","[{'index': 2, 'value': 1822793}, {'index': 4, 'value': 2257188}, {'index': 5, 'value': 3009033}]"
饕餮,"[1057601, 2282081]","[{'index': 1, 'value': 2282081}, {'index': 1, 'value': 2282081}]"
艺术品,[1965977],"[{'index': None, 'value': None}]"
自恋,"[1012032, 1012039, 1023500, 1029159, 1030052, 1046265, 1058234, 1065970, 1312333, 1529893, 1767945, 2062200, 2256438]","[{'index': 3, 'value': 1029159}, {'index': 6, 'value': 1058234}, {'index': 9, 'value': 1529893}, {'index': 12, 'value': 2256438}, {'index': 12, 'value': 2256438}]"
美學,"[1034067, 1041482, 1045201, 1059258, 1396339, 2036343, 4124727]","[{'index': 2, 'value': 1045201}, {'index': 4, 'value': 1396339}, {'index': 6, 'value': 4124727}, {'index': 6, 'value': 4124727}]"
generation,"[1051440, 1917972, 2053249, 2159470]","[{'index': 2, 'value': 2053249}, {'index': 3, 'value': 2159470}]"
散场,"[1002299, 1007334, 1026425, 1041616, 1066462, 1087758, 2250587, 3394338, 3729756]","[{'index': 3, 'value': 1041616}, {'index': 6, 'value': 2250587}, {'index': 8, 'value': 3729756}]"
Lennon,[1868786],"[{'index': None, 'value': None}]"
Soul,"[2139305, 2340100, 3123393]","[{'index': 1, 'value': 2340100}, {'index': 2, 'value': 3123393}, {'index': 2, 'value': 3123393}]"
计算机,"[1427679, 1775691, 1827702, 1867642, 1919072, 4010196]","[{'index': 2, 'value': 1827702}, {'index': 4, 'value': 1919072}, {'index': 5, 'value': 4010196}]"
Nabokov,"[1075492, 1465324]","[{'index': 1, 'value': 1465324}, {'index': 1, 'value': 1465324}]"
Amant,[1400705],"[{'index': None, 'value': None}]"
安亂,[1049219],"[{'index': None, 'value': None}]"
文明,"[1001885, 1003479, 1004821, 1013267, 1014561, 1014825, 1020241, 1022060, 1027191, 1036541, 1050339, 1054889, 1056315, 1223575, 1292416, 1762869, 1851385, 1883245, 1962923, 2042063, 2567698, 3066477, 4242172]","[{'index': 4, 'value': 1014561}, {'index': 8, 'value': 1027191}, {'index': 12, 'value': 1056315}, {'index': 16, 'value': 1851385}, {'index': 20, 'value': 2567698}, {'index': 22, 'value': 4242172}]"
暗示,"[1056461, 1915337, 3908032]","[{'index': 1, 'value': 1915337}, {'index': 2, 'value': 3908032}, {'index': 2, 'value': 3908032}]"
万卷书,"[1078554, 2295324]","[{'index': 1, 'value': 2295324}, {'index': 1, 'value': 2295324}]"
任由,"[1442678, 1442680]","[{'index': 1, 'value': 1442680}, {'index': 1, 'value': 1442680}]"
青春文学,"[1003000, 1006004, 1006073, 1006646, 1006881, 1007334, 1009160, 1009459, 1012203, 1012747, 1012802, 1016300, 1016523, 1018153, 1020459, 1021597, 1022060, 1022492, 1023500, 1024217, 1026425, 1026674, 1028916, 1029159, 1030052, 1031818, 1033790, 1034108, 1034479, 1036067, 1036243, 1038744, 1041111, 1041550, 1043201, 1045247, 1045653, 1046265, 1046385, 1047851, 1049189, 1049219, 1051663, 1058234, 1059406, 1059419, 1060779, 1063190, 1063245, 1065970, 1069071, 1069628, 1069685, 1071241, 1074841, 1079440, 1080812, 1082154, 1082518, 1083257, 1083375, 1087145, 1087758, 1088472, 1212453, 1217071, 1227838, 1283273, 1291760, 1291809, 1319345, 1330096, 1331571, 1361264, 1394433, 1420368, 1431836, 1432422, 1433700, 1436348, 1440089, 1440101, 1453210, 1461903, 1469051, 1478487, 1480980, 1489555, 1529893, 1596305, 1780565, 1796596, 1822793, 1823349, 1855343, 1856285, 1868896, 1871471, 1914078, 1914083, 1914572, 1915536, 1925218, 1926700, 1948502, 1962929, 1963310, 1975809, 2008972, 2032666, 2034893, 2042966, 2062200, 2062430, 2082194, 2086633, 2133556, 2159042, 2209098, 2233893, 2243213, 2250587, 2256438, 2278790, 2297786, 2317973, 2331434, 2339950, 2340955, 2382705, 2567919, 2977174, 2980812, 3009033, 3014576, 3016219, 3018339, 3033668, 3073494, 3087020, 3091349, 3103080, 3108829, 3191328, 3246230, 3290010, 3373490, 3394338, 3506871, 3598313, 3610550, 3667783, 3672237, 3678694, 3729756, 3860856, 3864342, 3879301, 4038164, 4238754, 4714734, 4886245, 5275059]","[{'index': 12, 'value': 1016523}, {'index': 24, 'value': 1030052}, {'index': 36, 'value': 1045653}, {'index': 48, 'value': 1063245}, {'index': 60, 'value': 1083375}, {'index': 72, 'value': 1331571}, {'index': 84, 'value': 1469051}, {'index': 96, 'value': 1868896}, {'index': 108, 'value': 2008972}, {'index': 120, 'value': 2243213}, {'index': 132, 'value': 2980812}, {'index': 144, 'value': 3246230}, {'index': 156, 'value': 3864342}, {'index': 162, 'value': 5275059}]"
